"x"
"1"	0.22395947251249
"2"	0.223915788363245
"3"	0.223857867923405
"4"	0.223785438486209
"5"	0.22369823880518
"6"	0.223596020475905
"7"	0.223478549389361
"8"	0.223345607244068
"9"	0.223196993103542
"10"	0.223032524984817
"11"	0.222852041463216
"12"	0.222655403278029
"13"	0.222442494923375
"14"	0.22221322620819
"15"	0.221967533769054
"16"	0.221705382519452
"17"	0.221426767018954
"18"	0.221131712745899
"19"	0.220820277257188
"20"	0.220492551219072
"21"	0.220148659293026
"22"	0.219788760861237
"23"	0.219413050576652
"24"	0.219021758723136
"25"	0.218615151371946
"26"	0.218193530321533
"27"	0.217757232808572
"28"	0.217306630979163
"29"	0.216842131110323
"30"	0.216364172573152
"31"	0.215873226530525
"32"	0.215369794363718
"33"	0.214854405824097
"34"	0.214327616907848
"35"	0.213790007453723
"36"	0.213242178465873
"37"	0.212684749166085
"38"	0.21211835378207
"39"	0.211543638080877
"40"	0.210961255658994
"41"	0.210371864003275
"42"	0.209776120339385
"43"	0.209174677287061
"44"	0.208568178344029
"45"	0.20795725322294
"46"	0.20734251306812
"47"	0.206724545581225
"48"	0.206103910087074
"49"	0.20548113257292
"50"	0.204856700736209
"51"	0.204231059077403
"52"	0.203604604075756
"53"	0.202977679486867
"54"	0.202350571801554
"55"	0.201723505905886
"56"	0.201096640982182
"57"	0.200470066690425
"58"	0.199843799668699
"59"	0.19921778039016
"60"	0.198591870412459
"61"	0.197965850053604
"62"	0.197339416525986
"63"	0.196712182557566
"64"	0.196083675526272
"65"	0.195453337130278
"66"	0.194820523613272
"67"	0.194184506559877
"68"	0.19354447427234
"69"	0.192899533735264
"70"	0.192248713170735
"71"	0.191590965181615
"72"	0.190925170476204
"73"	0.19025014216277
"74"	0.189564630597905
"75"	0.188867328768106
"76"	0.188156878179555
"77"	0.187431875226861
"78"	0.186690878007465
"79"	0.185932413544618
"80"	0.185154985378346
"81"	0.184357081480623
"82"	0.183537182448124
"83"	0.182693769923492
"84"	0.181825335193965
"85"	0.180930387914589
"86"	0.180007464902006
"87"	0.17905513894404
"88"	0.178072027569988
"89"	0.177056801726607
"90"	0.176008194305371
"91"	0.17492500846751
"92"	0.173806125714783
"93"	0.172650513655682
"94"	0.171457233418962
"95"	0.170225446668872
"96"	0.168954422179324
"97"	0.167643541927342
"98"	0.166292306669527
"99"	0.164900340968864
"100"	0.163467397643007
"101"	0.161993361609117
"102"	0.160478253104364
"103"	0.158922230265393
"104"	0.157325591054167
"105"	0.155688774521835
"106"	0.154012361406404
"107"	0.152297074064101
"108"	0.150543775738312
"109"	0.148753469173874
"110"	0.146927294588241
