0.0,0.002,0.004,0.008,0.016,0.032,0.064,0.128,0.256,0.512,1.024,2.048,4.096,8.192,16.384,32.768,65.536,131.072,262.144,524.288,1048.576,2097.152,4194.304,8388.608,16777.216,33554.432,67108.864,134217.728,268435.456,536870.912,1073741.824,2147483.648,4294967.296,8589934.592,17179869.184,34359738.368,68719476.736,137438953.472,274877906.944,549755813.888,1099511627.776
2e-08,0.8371649357374058,0.826582959517124,0.765635948565593,0.1897666115242129,0.2118720440352383,0.5522188914974206,0.651171536636257,0.8135777755301091,0.8503759165094403,0.8871378194713097,0.9056187598854155,0.9126590198079279,0.9122020296938441,0.9139959424623936,0.9139450581011643,0.9141170793498662,0.9141875656695031,0.9250436379033508,0.9333190854410907,0.9350141743183427,0.9357910274009008,0.9357385379615769,0.9347927987610601,0.9332688243469403,0.9324308661097462,0.934501978436713,0.9358459659366808,0.9354279400017607,0.9356622308923457,0.9367025348657579,0.9359548028967221,0.939716371605114,0.9370003994308984,0.935499243587469,0.9320477749049084,0.932216241516321,0.9274161834489976,0.9293524056592884,0.9324330072840787,0.9249774405525284
4e-08,0.1882864163826159,0.4505536469867089,0.19336777849019315,0.25275771388114276,0.5122144089567425,0.6889513430376338,0.8476129199956735,0.8582308787159326,0.8605480483679329,0.9072278799138116,0.9071894794708623,0.9141814811523287,0.9136897901318811,0.9136506146221751,0.9137930382285119,0.9138304331400681,0.924945620534095,0.9332686449658711,0.9352737553447148,0.9355872681729585,0.9352851443119756,0.9339854501143516,0.9330624801943741,0.9319216894295772,0.9350251780978092,0.9369898877167321,0.9399942131080936,0.9368382688122538,0.9363277215528701,0.934350971619718,0.9326216200127239,0.9286984617649491,0.9284025184020932,0.9264079389968204,0.9201611835868395,0.9273588102418564,0.9348000072555006,0.9261399511301756,0.9280370624440402,0.9283684603445944
8e-08,0.16017436199106447,0.1517879135874268,0.3221053977111516,0.5369870291956438,0.8364105682023045,0.7966185305648946,0.8481436255974407,0.8908050804310761,0.8888449238937354,0.9109986901408218,0.9136301557127148,0.9131450041445274,0.9134044307840777,0.9136070616834554,0.9134460433404342,0.9247511775651527,0.93321837029945,0.9351700515823212,0.9359399559391148,0.9353126934698591,0.9336350215164657,0.9326612295844182,0.930937306616894,0.9349063457172343,0.9364111553918119,0.937095245456598,0.9377813222532737,0.9374926491734588,0.9342038816913245,0.9282778212231768,0.9316910216747147,0.9269349685872856,0.9314113509708556,0.9186237763641673,0.9271898957078487,0.9307667094470147,0.931972457114322,0.9321736583987223,0.932577785994102,0.9258489025711018
1.6e-07,0.3258360356154307,0.5148273321954733,0.7970240375558547,0.8445747933515804,0.8477186031121542,0.8593508462001204,0.8697673538985242,0.8982872568185657,0.9057071296765863,0.9098853939777,0.9125595412367874,0.9132263864000533,0.9136729295307353,0.9136691317182399,0.9252446307414733,0.9331986543821584,0.9354407356497491,0.9361016444930769,0.9355927507290532,0.9341078415664492,0.9333075028405616,0.9324898131703462,0.9352045356996996,0.9351908297977404,0.9350003693744334,0.9339962719421843,0.9368692653523026,0.9338764681119917,0.9340335739037934,0.9337098040805794,0.9249829090194388,0.921481258538302,0.9340269649359642,0.9342618635663181,0.9327520260877366,0.9299465730472758,0.931137593073433,0.9242953004099097,0.929610162156737,0.9231985217119745
3.2e-07,0.8389387718396759,0.8389387718396759,0.8389387718396759,0.8400459655030191,0.8946457159890061,0.8816896083421323,0.9002121282908663,0.9001725516261435,0.9121623164981715,0.9131660824683601,0.9135741177274498,0.9134035356727432,0.9142404917219379,0.9242461548073603,0.9332205977894906,0.9357589057477348,0.9356772848322048,0.9359691409537443,0.9348128226021726,0.9317473026485821,0.9349032777817757,0.9321176566079251,0.9336142366383711,0.9320712036504176,0.9317318420118487,0.9330407211510956,0.9286429489942598,0.9266330272199602,0.9259001454051,0.9236213731965268,0.9263255656858957,0.9232369005213203,0.9234745754263659,0.9240381784198466,0.9090710829156282,0.908864030271473,0.9164283383867459,0.928333562719822,0.916224334339307,0.906984343498028
6.4e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.28e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.56e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5.12e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
